Component,Origin,License,Copyright
go-chi,"https://github.com/go-chi/chi",MIT License,Peter Kieltyka
go-sqlite3,"https://github.com/mattn/go-sqlite3",MIT License,Yasuhiro Matsumoto
zap,"https://go.uber.org/zap",MIT License,Uber Technologies
